"country","Year","Age","ex","Sex","edagg_1","edagg_2","edagg_3","edagg_4","edagg_5","H_1","H_2","H_3","H_4","H_5","gain_1","gain_2","gain_3","gain_4","gain_5","span_1","span_2","span_3","span_4","span_5"
"Croatia",2010,0,73.39,"Men",11.19,5.56,3.81,2.96,2.46,0.15,0.08,0.05,0.04,0.03,11.01,5.87,3.67,2.94,2.2,84.4,90.27,93.94,96.88,99.08
"Croatia",2011,0,73.77,"Men",11.18,5.46,3.71,2.88,2.39,0.15,0.07,0.05,0.04,0.03,11.07,5.16,3.69,2.95,2.21,84.84,90,93.69,96.64,98.85
"Croatia",2012,0,73.85,"Men",11.06,5.44,3.72,2.9,2.42,0.15,0.07,0.05,0.04,0.03,11.08,5.17,3.69,2.95,2.22,84.93,90.1,93.79,96.74,98.96
"Croatia",2013,0,74.39,"Men",10.97,5.27,3.52,2.71,2.24,0.15,0.07,0.05,0.04,0.03,11.16,5.21,3.72,2.98,2.23,85.55,90.76,94.48,97.46,99.69
"Croatia",2014,0,74.63,"Men",10.98,5.31,3.57,2.76,2.3,0.15,0.07,0.05,0.04,0.03,11.19,5.22,3.73,2.99,2.24,85.82,91.04,94.77,97.76,100
"Croatia",2015,0,74.32,"Men",10.85,5.22,3.49,2.68,2.2,0.14,0.07,0.05,0.04,0.03,10.4,5.2,3.72,2.97,2.23,84.72,89.92,93.64,96.61,98.84
"Croatia",2016,0,74.91,"Men",10.84,5.2,3.46,2.66,2.19,0.14,0.07,0.05,0.04,0.03,10.49,5.24,3.75,3,2.25,85.4,90.64,94.39,97.39,99.64
"Croatia",2017,0,74.87,"Men",10.85,5.21,3.47,2.66,2.19,0.14,0.07,0.05,0.04,0.03,10.48,5.24,3.74,2.99,2.25,85.35,90.59,94.33,97.32,99.57
"Croatia",2018,0,74.86,"Men",10.97,5.18,3.4,2.59,2.12,0.15,0.07,0.05,0.03,0.03,11.23,5.24,3.74,2.25,2.25,86.09,91.33,95.07,97.32,99.57
"Croatia",2019,0,75.36,"Men",10.91,5.18,3.41,2.61,2.15,0.14,0.07,0.05,0.03,0.03,10.55,5.28,3.77,2.26,2.26,85.91,91.19,94.96,97.22,99.48
"Croatia",2020,0,74.65,"Men",10.72,5.18,3.43,2.62,2.16,0.14,0.07,0.05,0.03,0.03,10.45,5.23,3.73,2.24,2.24,85.1,90.33,94.06,96.3,98.54
"Switzerland",1876,0,38.53,"Men",24.7,11.9,6.39,4.16,3.09,0.63,0.3,0.16,0.11,0.08,24.27,11.56,6.16,4.24,3.08,62.8,74.36,80.52,84.76,87.84
"Switzerland",1877,0,38.52,"Men",25.46,12.29,6.49,4.16,3.07,0.65,0.31,0.17,0.11,0.08,25.04,11.94,6.55,4.24,3.08,63.56,75.5,82.05,86.29,89.37
"Switzerland",1878,0,39.3,"Men",25.07,11.86,6.27,4.1,3.11,0.63,0.3,0.16,0.1,0.08,24.76,11.79,6.29,3.93,3.14,64.06,75.85,82.14,86.07,89.21
"Switzerland",1879,0,40.29,"Men",24.48,11.35,6.03,3.97,3.01,0.6,0.28,0.15,0.1,0.07,24.17,11.28,6.04,4.03,2.82,64.46,75.74,81.78,85.81,88.63
"Switzerland",1880,0,40.97,"Men",24.59,11.35,6.04,3.99,3.05,0.59,0.27,0.15,0.1,0.07,24.17,11.06,6.15,4.1,2.87,65.14,76.2,82.35,86.45,89.32
"Switzerland",1881,0,40.66,"Men",24.74,11.52,6.17,4.09,3.13,0.6,0.28,0.15,0.1,0.08,24.4,11.38,6.1,4.07,3.25,65.06,76.44,82.54,86.61,89.86
"Switzerland",1882,0,41.67,"Men",24.17,11.12,6.04,4.07,3.14,0.57,0.26,0.14,0.1,0.07,23.75,10.83,5.83,4.17,2.92,65.42,76.25,82.08,86.25,89.17
"Switzerland",1883,0,44.01,"Men",23.59,10.47,5.7,3.89,3.02,0.53,0.23,0.13,0.09,0.07,23.33,10.12,5.72,3.96,3.08,67.34,77.46,83.18,87.14,90.22
"Switzerland",1884,0,43.84,"Men",23.79,10.61,5.78,3.95,3.08,0.54,0.24,0.13,0.09,0.07,23.67,10.52,5.7,3.95,3.07,67.51,78.03,83.73,87.68,90.75
"Switzerland",1885,0,42.71,"Men",23.95,10.79,5.76,3.81,2.87,0.55,0.25,0.13,0.09,0.07,23.49,10.68,5.55,3.84,2.99,66.2,76.88,82.43,86.27,89.26
"Switzerland",1886,0,43.58,"Men",23.57,10.52,5.72,3.88,3,0.53,0.24,0.13,0.09,0.07,23.1,10.46,5.67,3.92,3.05,66.68,77.14,82.81,86.73,89.78
"Switzerland",1887,0,44.18,"Men",23.4,10.28,5.57,3.8,2.96,0.52,0.23,0.12,0.08,0.07,22.97,10.16,5.3,3.53,3.09,67.15,77.31,82.61,86.14,89.23
"Switzerland",1888,0,44.69,"Men",23.24,10.19,5.52,3.74,2.88,0.51,0.23,0.12,0.08,0.06,22.79,10.28,5.36,3.58,2.68,67.48,77.76,83.12,86.7,89.38
"Switzerland",1889,0,44.1,"Men",23.57,10.33,5.5,3.65,2.77,0.53,0.23,0.12,0.08,0.06,23.37,10.14,5.29,3.53,2.65,67.47,77.61,82.9,86.43,89.08
"Switzerland",1890,0,43.67,"Men",23.13,10.28,5.58,3.76,2.89,0.52,0.23,0.13,0.09,0.07,22.71,10.04,5.68,3.93,3.06,66.38,76.42,82.1,86.03,89.09
"Switzerland",1891,0,43.43,"Men",23.87,10.53,5.58,3.72,2.85,0.54,0.24,0.13,0.08,0.06,23.45,10.42,5.65,3.47,2.61,66.88,77.3,82.95,86.42,89.03
"Switzerland",1892,0,45.82,"Men",23.08,10.05,5.54,3.83,2.98,0.5,0.22,0.12,0.08,0.06,22.91,10.08,5.5,3.67,2.75,68.73,78.81,84.31,87.98,90.73
"Switzerland",1893,0,44.82,"Men",23.08,10.03,5.42,3.69,2.88,0.51,0.22,0.12,0.08,0.06,22.86,9.86,5.38,3.59,2.69,67.68,77.54,82.92,86.51,89.2
"Switzerland",1894,0,44.65,"Men",23.13,10.06,5.42,3.67,2.83,0.51,0.22,0.12,0.08,0.06,22.77,9.82,5.36,3.57,2.68,67.42,77.24,82.6,86.17,88.85
"Switzerland",1895,0,45.48,"Men",23.03,9.97,5.43,3.73,2.93,0.5,0.22,0.12,0.08,0.06,22.74,10.01,5.46,3.64,2.73,68.22,78.23,83.69,87.33,90.06
"Switzerland",1896,0,47.35,"Men",22.45,9.68,5.43,3.8,2.99,0.47,0.2,0.11,0.08,0.06,22.25,9.47,5.21,3.79,2.84,69.6,79.07,84.28,88.07,90.91
"Switzerland",1897,0,47.69,"Men",22.4,9.49,5.22,3.58,2.76,0.46,0.2,0.11,0.07,0.06,21.94,9.54,5.25,3.34,2.86,69.63,79.17,84.42,87.76,90.62
"Switzerland",1898,0,46.68,"Men",22.86,9.76,5.37,3.73,2.93,0.48,0.21,0.11,0.08,0.06,22.41,9.8,5.13,3.73,2.8,69.09,78.89,84.02,87.75,90.55
"Switzerland",1899,0,47.57,"Men",22.53,9.63,5.32,3.66,2.83,0.47,0.2,0.11,0.08,0.06,22.36,9.51,5.23,3.81,2.85,69.93,79.44,84.67,88.48,91.33
"Switzerland",1900,0,46.26,"Men",22.71,9.73,5.28,3.56,2.71,0.49,0.21,0.11,0.08,0.06,22.67,9.71,5.09,3.7,2.78,68.93,78.64,83.73,87.43,90.21
"Switzerland",1901,0,47.36,"Men",22.59,9.68,5.38,3.74,2.91,0.47,0.2,0.11,0.08,0.06,22.26,9.47,5.21,3.79,2.84,69.62,79.09,84.3,88.09,90.93
"Switzerland",1902,0,49.11,"Men",21.88,9.2,5.17,3.63,2.86,0.44,0.19,0.1,0.07,0.06,21.61,9.33,4.91,3.44,2.95,70.72,80.05,84.96,88.4,91.35
"Switzerland",1903,0,48.83,"Men",21.7,9.16,5.19,3.67,2.9,0.44,0.19,0.11,0.07,0.06,21.49,9.28,5.37,3.42,2.93,70.32,79.6,84.97,88.39,91.32
"Switzerland",1904,0,48.01,"Men",22.36,9.46,5.23,3.6,2.77,0.46,0.19,0.11,0.07,0.06,22.08,9.12,5.28,3.36,2.88,70.09,79.21,84.49,87.85,90.73
"Switzerland",1905,0,48.27,"Men",21.7,9.09,5.06,3.55,2.81,0.44,0.19,0.1,0.07,0.06,21.24,9.17,4.83,3.38,2.9,69.51,78.68,83.51,86.89,89.79
"Switzerland",1906,0,49.3,"Men",21.55,8.97,5.02,3.52,2.78,0.43,0.18,0.1,0.07,0.06,21.2,8.87,4.93,3.45,2.96,70.5,79.37,84.3,87.75,90.71
"Switzerland",1907,0,49.66,"Men",21.4,8.94,5.07,3.6,2.85,0.43,0.18,0.1,0.07,0.06,21.35,8.94,4.97,3.48,2.98,71.01,79.95,84.92,88.4,91.38
"Switzerland",1908,0,50.7,"Men",20.84,8.71,4.96,3.47,2.7,0.41,0.17,0.1,0.07,0.05,20.79,8.62,5.07,3.55,2.54,71.49,80.11,85.18,88.73,91.27
"Switzerland",1909,0,50.16,"Men",21.05,8.75,4.97,3.51,2.75,0.42,0.17,0.1,0.07,0.05,21.07,8.53,5.02,3.51,2.51,71.23,79.76,84.78,88.29,90.8
"Switzerland",1910,0,51.25,"Men",20.64,8.55,4.94,3.54,2.81,0.4,0.17,0.1,0.07,0.05,20.5,8.71,5.12,3.59,2.56,71.75,80.46,85.58,89.17,91.73
"Switzerland",1911,0,50.16,"Men",21.11,8.69,4.88,3.42,2.68,0.42,0.17,0.1,0.07,0.05,21.07,8.53,5.02,3.51,2.51,71.23,79.76,84.78,88.29,90.8
"Switzerland",1912,0,52.73,"Men",20.08,8.31,4.83,3.45,2.7,0.38,0.16,0.09,0.06,0.05,20.04,8.44,4.75,3.16,2.64,72.77,81.21,85.96,89.12,91.76
"Switzerland",1913,0,52.51,"Men",20.11,8.28,4.84,3.49,2.78,0.38,0.16,0.09,0.07,0.05,19.95,8.4,4.73,3.68,2.63,72.46,80.86,85.59,89.27,91.9
"Switzerland",1914,0,53.47,"Men",19.67,7.98,4.62,3.3,2.6,0.36,0.15,0.09,0.06,0.05,19.25,8.02,4.81,3.21,2.67,72.72,80.74,85.55,88.76,91.43
"Switzerland",1915,0,54.33,"Men",19.45,7.89,4.65,3.38,2.7,0.35,0.14,0.08,0.06,0.05,19.02,7.61,4.35,3.26,2.72,73.35,80.96,85.31,88.57,91.29
"Switzerland",1916,0,54.94,"Men",19.05,7.74,4.58,3.32,2.64,0.34,0.14,0.08,0.06,0.05,18.68,7.69,4.4,3.3,2.75,73.62,81.31,85.71,89.01,91.76
"Switzerland",1917,0,54.12,"Men",18.98,7.69,4.54,3.3,2.64,0.35,0.14,0.08,0.06,0.05,18.94,7.58,4.33,3.25,2.71,73.06,80.64,84.97,88.22,90.93
"Switzerland",1918,0,43.76,"Men",22.35,10.92,6.11,4.02,2.99,0.5,0.25,0.14,0.09,0.07,21.88,10.94,6.13,3.94,3.06,65.64,76.58,82.71,86.65,89.71
"Switzerland",1919,0,53.74,"Men",19.57,7.9,4.62,3.36,2.7,0.36,0.15,0.09,0.06,0.05,19.35,8.06,4.84,3.22,2.69,73.09,81.15,85.99,89.21,91.9
"Switzerland",1920,0,53.22,"Men",19.94,8.07,4.61,3.27,2.57,0.37,0.15,0.09,0.06,0.05,19.69,7.98,4.79,3.19,2.66,72.91,80.89,85.68,88.87,91.53
"Switzerland",1921,0,56.1,"Men",18.86,7.67,4.63,3.42,2.76,0.33,0.14,0.08,0.06,0.05,18.51,7.85,4.49,3.37,2.81,74.61,82.46,86.95,90.32,93.13
"Switzerland",1922,0,57.27,"Men",17.74,7.09,4.29,3.19,2.59,0.31,0.12,0.07,0.06,0.04,17.75,6.87,4.01,3.44,2.29,75.02,81.89,85.9,89.34,91.63
"Switzerland",1923,0,58.22,"Men",17.79,7.28,4.45,3.29,2.66,0.3,0.12,0.08,0.06,0.05,17.47,6.99,4.66,3.49,2.91,75.69,82.68,87.34,90.83,93.74
"Switzerland",1924,0,57.89,"Men",17.48,7.15,4.42,3.32,2.72,0.3,0.12,0.08,0.06,0.05,17.37,6.95,4.63,3.47,2.89,75.26,82.21,86.84,90.31,93.2
"Switzerland",1925,0,58.39,"Men",17.39,7.05,4.3,3.18,2.57,0.3,0.12,0.07,0.05,0.04,17.52,7.01,4.09,2.92,2.34,75.91,82.92,87.01,89.93,92.27
"Switzerland",1926,0,59.01,"Men",17.45,7.14,4.45,3.37,2.78,0.29,0.12,0.07,0.06,0.05,17.11,7.08,4.13,3.54,2.95,76.12,83.2,87.33,90.87,93.82
"Switzerland",1927,0,58.57,"Men",17.26,6.95,4.2,3.07,2.46,0.29,0.12,0.07,0.05,0.04,16.99,7.03,4.1,2.93,2.34,75.56,82.59,86.69,89.62,91.96
"Switzerland",1928,0,58.65,"Men",17.45,7.08,4.34,3.22,2.6,0.29,0.12,0.07,0.05,0.04,17.01,7.04,4.11,2.93,2.35,75.66,82.7,86.81,89.74,92.09
"Switzerland",1929,0,58.21,"Men",17.25,7.09,4.37,3.26,2.64,0.29,0.12,0.07,0.06,0.04,16.88,6.99,4.07,3.49,2.33,75.09,82.08,86.15,89.64,91.97
"Switzerland",1930,0,59.3,"Men",17.28,7.1,4.34,3.18,2.54,0.29,0.12,0.07,0.05,0.04,17.2,7.12,4.15,2.96,2.37,76.5,83.62,87.77,90.73,93.1
"Switzerland",1931,0,59.41,"Men",16.76,6.79,4.11,2.99,2.38,0.28,0.11,0.07,0.05,0.04,16.63,6.54,4.16,2.97,2.38,76.04,82.58,86.74,89.71,92.09
"Switzerland",1932,0,59.35,"Men",16.91,6.87,4.2,3.1,2.49,0.28,0.11,0.07,0.05,0.04,16.62,6.53,4.15,2.97,2.37,75.97,82.5,86.65,89.62,91.99
"Switzerland",1933,0,60.48,"Men",16.74,6.89,4.27,3.17,2.57,0.27,0.11,0.07,0.05,0.04,16.33,6.65,4.23,3.02,2.42,76.81,83.46,87.69,90.71,93.13
"Switzerland",1934,0,60.73,"Men",16.71,6.82,4.25,3.21,2.64,0.27,0.11,0.07,0.05,0.04,16.4,6.68,4.25,3.04,2.43,77.13,83.81,88.06,91.1,93.53
"Switzerland",1935,0,60.24,"Men",16.46,6.64,4.1,3.07,2.51,0.27,0.11,0.07,0.05,0.04,16.26,6.63,4.22,3.01,2.41,76.5,83.13,87.35,90.36,92.77
"Switzerland",1936,0,61,"Men",16.46,6.66,4.11,3.04,2.45,0.27,0.11,0.07,0.05,0.04,16.47,6.71,4.27,3.05,2.44,77.47,84.18,88.45,91.5,93.94
"Switzerland",1937,0,61.49,"Men",16.39,6.64,4.15,3.11,2.53,0.26,0.11,0.07,0.05,0.04,15.99,6.76,4.3,3.07,2.46,77.48,84.24,88.54,91.61,94.07
"Switzerland",1938,0,61.97,"Men",15.77,6.35,3.95,2.96,2.4,0.25,0.1,0.06,0.05,0.04,15.49,6.2,3.72,3.1,2.48,77.46,83.66,87.38,90.48,92.96
"Switzerland",1939,0,61.86,"Men",15.73,6.34,3.95,2.95,2.39,0.25,0.1,0.06,0.05,0.04,15.46,6.19,3.71,3.09,2.47,77.32,83.51,87.22,90.31,92.78
"Switzerland",1940,0,61.36,"Men",16.1,6.36,3.93,2.93,2.37,0.26,0.1,0.06,0.05,0.04,15.95,6.14,3.68,3.07,2.45,77.31,83.45,87.13,90.2,92.65
"Switzerland",1941,0,62.76,"Men",15.83,6.45,4.07,3.07,2.51,0.25,0.1,0.06,0.05,0.04,15.69,6.28,3.77,3.14,2.51,78.45,84.73,88.5,91.64,94.15
"Switzerland",1942,0,63.42,"Men",15.48,6.26,4,3.06,2.53,0.24,0.1,0.06,0.05,0.04,15.22,6.34,3.81,3.17,2.54,78.64,84.98,88.79,91.96,94.5
"Switzerland",1943,0,63.57,"Men",15.54,6.21,3.88,2.9,2.36,0.24,0.1,0.06,0.05,0.04,15.26,6.36,3.81,3.18,2.54,78.83,85.19,89,92.18,94.72
"Switzerland",1944,0,62.61,"Men",15.52,6.14,3.81,2.86,2.33,0.25,0.1,0.06,0.05,0.04,15.65,6.26,3.76,3.13,2.5,78.26,84.52,88.28,91.41,93.91
"Switzerland",1945,0,63.31,"Men",15.45,6.19,3.89,2.93,2.39,0.24,0.1,0.06,0.05,0.04,15.19,6.33,3.8,3.17,2.53,78.5,84.83,88.63,91.8,94.33
"Switzerland",1946,0,64.26,"Men",15.16,6.17,3.96,3.02,2.49,0.23,0.1,0.06,0.05,0.04,14.78,6.43,3.86,3.21,2.57,79.04,85.47,89.33,92.54,95.11
"Switzerland",1947,0,64.07,"Men",15.18,6.14,3.92,2.99,2.47,0.24,0.09,0.06,0.05,0.04,15.38,5.77,3.84,3.2,2.56,79.45,85.22,89.06,92.26,94.82
"Switzerland",1948,0,65.13,"Men",14.7,6.15,3.99,3.04,2.49,0.22,0.09,0.06,0.05,0.04,14.33,5.86,3.91,3.26,2.61,79.46,85.32,89.23,92.49,95.1
"Switzerland",1949,0,65.77,"Men",14.24,5.93,3.85,2.93,2.39,0.21,0.09,0.06,0.04,0.04,13.81,5.92,3.95,2.63,2.63,79.58,85.5,89.45,92.08,94.71
"Switzerland",1950,0,66.65,"Men",14.09,6,3.94,3.02,2.49,0.21,0.09,0.06,0.05,0.04,14,6,4,3.33,2.67,80.65,86.65,90.65,93.98,96.65
"Switzerland",1951,0,66.34,"Men",13.87,5.77,3.71,2.81,2.29,0.21,0.09,0.06,0.04,0.03,13.93,5.97,3.98,2.65,1.99,80.27,86.24,90.22,92.87,94.86
"Switzerland",1952,0,67.24,"Men",13.75,5.76,3.74,2.85,2.34,0.2,0.08,0.06,0.04,0.03,13.45,5.38,4.03,2.69,2.02,80.69,86.07,90.1,92.79,94.81
"Switzerland",1953,0,67.06,"Men",13.61,5.74,3.76,2.9,2.4,0.2,0.08,0.06,0.04,0.04,13.41,5.36,4.02,2.68,2.68,80.47,85.83,89.85,92.53,95.21
"Switzerland",1954,0,67.58,"Men",13.45,5.71,3.71,2.82,2.3,0.2,0.08,0.05,0.04,0.03,13.52,5.41,3.38,2.7,2.03,81.1,86.51,89.89,92.59,94.62
"Switzerland",1955,0,67.7,"Men",13.3,5.65,3.7,2.84,2.34,0.2,0.08,0.05,0.04,0.03,13.54,5.42,3.39,2.71,2.03,81.24,86.66,90.05,92.76,94.79
"Switzerland",1956,0,67.67,"Men",13.21,5.59,3.67,2.82,2.33,0.19,0.08,0.05,0.04,0.03,12.86,5.41,3.38,2.71,2.03,80.53,85.94,89.32,92.03,94.06
"Switzerland",1957,0,67.84,"Men",13.23,5.72,3.78,2.9,2.39,0.19,0.08,0.06,0.04,0.03,12.89,5.43,4.07,2.71,2.04,80.73,86.16,90.23,92.94,94.98
"Switzerland",1958,0,68.55,"Men",13.26,5.73,3.75,2.86,2.35,0.19,0.08,0.05,0.04,0.03,13.02,5.48,3.43,2.74,2.06,81.57,87.05,90.48,93.22,95.28
"Switzerland",1959,0,68.72,"Men",13.11,5.69,3.75,2.88,2.37,0.19,0.08,0.05,0.04,0.03,13.06,5.5,3.44,2.75,2.06,81.78,87.28,90.72,93.47,95.53
"Switzerland",1960,0,68.65,"Men",12.95,5.64,3.73,2.86,2.35,0.19,0.08,0.05,0.04,0.03,13.04,5.49,3.43,2.75,2.06,81.69,87.18,90.61,93.36,95.42
"Switzerland",1961,0,68.84,"Men",13.15,5.8,3.83,2.92,2.4,0.19,0.08,0.06,0.04,0.03,13.08,5.51,4.13,2.75,2.07,81.92,87.43,91.56,94.31,96.38
"Switzerland",1962,0,68.45,"Men",12.95,5.67,3.75,2.86,2.34,0.19,0.08,0.05,0.04,0.03,13.01,5.48,3.42,2.74,2.05,81.46,86.94,90.36,93.1,95.15
"Switzerland",1963,0,68.3,"Men",12.78,5.57,3.67,2.8,2.29,0.19,0.08,0.05,0.04,0.03,12.98,5.46,3.42,2.73,2.05,81.28,86.74,90.16,92.89,94.94
"Switzerland",1964,0,69.19,"Men",12.84,5.67,3.73,2.84,2.33,0.18,0.08,0.05,0.04,0.03,12.45,5.54,3.46,2.77,2.08,81.64,87.18,90.64,93.41,95.49
"Switzerland",1965,0,69.48,"Men",12.36,5.57,3.73,2.88,2.38,0.18,0.08,0.05,0.04,0.03,12.51,5.56,3.47,2.78,2.08,81.99,87.55,91.02,93.8,95.88
"Switzerland",1966,0,69.57,"Men",12.47,5.57,3.69,2.81,2.3,0.18,0.08,0.05,0.04,0.03,12.52,5.57,3.48,2.78,2.09,82.09,87.66,91.14,93.92,96.01
"Switzerland",1967,0,69.7,"Men",12.67,5.73,3.83,2.94,2.42,0.18,0.08,0.05,0.04,0.03,12.55,5.58,3.49,2.79,2.09,82.25,87.83,91.32,94.11,96.2
"Switzerland",1968,0,69.8,"Men",12.26,5.55,3.72,2.87,2.37,0.17,0.08,0.05,0.04,0.03,11.87,5.58,3.49,2.79,2.09,81.67,87.25,90.74,93.53,95.62
"Switzerland",1969,0,69.72,"Men",12.43,5.66,3.81,2.93,2.4,0.18,0.08,0.05,0.04,0.03,12.55,5.58,3.49,2.79,2.09,82.27,87.85,91.34,94.13,96.22
"Switzerland",1970,0,70.03,"Men",12.49,5.64,3.77,2.89,2.37,0.18,0.08,0.05,0.04,0.03,12.61,5.6,3.5,2.8,2.1,82.64,88.24,91.74,94.54,96.64
"Switzerland",1971,0,70.17,"Men",12.4,5.64,3.83,2.97,2.45,0.18,0.08,0.05,0.04,0.03,12.63,5.61,3.51,2.81,2.11,82.8,88.41,91.92,94.73,96.84
"Switzerland",1972,0,70.63,"Men",12.39,5.64,3.8,2.93,2.41,0.17,0.08,0.05,0.04,0.03,12.01,5.65,3.53,2.83,2.12,82.64,88.29,91.82,94.65,96.77
"Switzerland",1973,0,70.98,"Men",12.18,5.57,3.76,2.9,2.39,0.17,0.08,0.05,0.04,0.03,12.07,5.68,3.55,2.84,2.13,83.05,88.73,92.28,95.12,97.25
"Switzerland",1974,0,71.17,"Men",12.14,5.52,3.7,2.85,2.35,0.17,0.08,0.05,0.04,0.03,12.1,5.69,3.56,2.85,2.14,83.27,88.96,92.52,95.37,97.51
"Switzerland",1975,0,71.5,"Men",12.07,5.56,3.74,2.88,2.37,0.17,0.08,0.05,0.04,0.03,12.16,5.72,3.58,2.86,2.14,83.66,89.38,92.96,95.82,97.96
"Switzerland",1976,0,71.6,"Men",11.88,5.42,3.62,2.78,2.3,0.16,0.08,0.05,0.04,0.03,11.46,5.73,3.58,2.86,2.15,83.06,88.79,92.37,95.23,97.38
"Switzerland",1977,0,71.96,"Men",12.05,5.63,3.83,2.98,2.47,0.17,0.08,0.05,0.04,0.03,12.23,5.76,3.6,2.88,2.16,84.19,89.95,93.55,96.43,98.59
"Switzerland",1978,0,71.89,"Men",11.94,5.53,3.74,2.9,2.4,0.16,0.08,0.05,0.04,0.03,11.5,5.75,3.59,2.88,2.16,83.39,89.14,92.73,95.61,97.77
"Switzerland",1979,0,72.32,"Men",11.84,5.49,3.71,2.87,2.38,0.16,0.08,0.05,0.04,0.03,11.57,5.79,3.62,2.89,2.17,83.89,89.68,93.3,96.19,98.36
"Switzerland",1980,0,72.23,"Men",11.87,5.48,3.71,2.87,2.37,0.16,0.08,0.05,0.04,0.03,11.56,5.78,3.61,2.89,2.17,83.79,89.57,93.18,96.07,98.24
"Switzerland",1981,0,72.42,"Men",11.73,5.46,3.71,2.88,2.39,0.16,0.07,0.05,0.04,0.03,11.59,5.07,3.62,2.9,2.17,84.01,89.08,92.7,95.6,97.77
"Switzerland",1982,0,72.79,"Men",11.77,5.47,3.69,2.85,2.36,0.16,0.07,0.05,0.04,0.03,11.65,5.1,3.64,2.91,2.18,84.44,89.54,93.18,96.09,98.27
"Switzerland",1983,0,72.69,"Men",11.71,5.38,3.61,2.78,2.29,0.16,0.07,0.05,0.04,0.03,11.63,5.09,3.63,2.91,2.18,84.32,89.41,93.04,95.95,98.13
"Switzerland",1984,0,73.35,"Men",11.68,5.44,3.68,2.85,2.35,0.16,0.07,0.05,0.04,0.03,11.74,5.13,3.67,2.93,2.2,85.09,90.22,93.89,96.82,99.02
"Switzerland",1985,0,73.49,"Men",11.52,5.34,3.59,2.77,2.28,0.16,0.07,0.05,0.04,0.03,11.76,5.14,3.67,2.94,2.2,85.25,90.39,94.06,97,99.2
"Switzerland",1986,0,73.66,"Men",11.56,5.35,3.59,2.77,2.29,0.16,0.07,0.05,0.04,0.03,11.79,5.16,3.68,2.95,2.21,85.45,90.61,94.29,97.24,99.45
"Switzerland",1987,0,73.9,"Men",11.63,5.39,3.62,2.78,2.3,0.16,0.07,0.05,0.04,0.03,11.82,5.17,3.7,2.96,2.22,85.72,90.89,94.59,97.55,99.77
"Switzerland",1988,0,73.89,"Men",11.62,5.33,3.58,2.77,2.29,0.16,0.07,0.05,0.04,0.03,11.82,5.17,3.69,2.96,2.22,85.71,90.88,94.57,97.53,99.75
"Switzerland",1989,0,74.06,"Men",11.61,5.29,3.56,2.75,2.27,0.16,0.07,0.05,0.04,0.03,11.85,5.18,3.7,2.96,2.22,85.91,91.09,94.79,97.75,99.97
"Switzerland",1990,0,73.95,"Men",11.46,5.16,3.44,2.65,2.18,0.15,0.07,0.05,0.04,0.03,11.09,5.18,3.7,2.96,2.22,85.04,90.22,93.92,96.88,99.1
"Switzerland",1991,0,74.11,"Men",11.7,5.32,3.57,2.77,2.3,0.16,0.07,0.05,0.04,0.03,11.86,5.19,3.71,2.96,2.22,85.97,91.16,94.87,97.83,100.05
"Switzerland",1992,0,74.45,"Men",11.68,5.36,3.62,2.8,2.32,0.16,0.07,0.05,0.04,0.03,11.91,5.21,3.72,2.98,2.23,86.36,91.57,95.29,98.27,100.5
"Switzerland",1993,0,74.9,"Men",11.39,5.23,3.51,2.71,2.25,0.15,0.07,0.05,0.04,0.03,11.24,5.24,3.75,3,2.25,86.14,91.38,95.13,98.13,100.38
"Switzerland",1994,0,75.14,"Men",11.42,5.18,3.47,2.69,2.23,0.15,0.07,0.05,0.04,0.03,11.27,5.26,3.76,3.01,2.25,86.41,91.67,95.43,98.44,100.69
"Switzerland",1995,0,75.29,"Men",11.25,5.08,3.37,2.59,2.15,0.15,0.07,0.04,0.03,0.03,11.29,5.27,3.01,2.26,2.26,86.58,91.85,94.86,97.12,99.38
"Switzerland",1996,0,75.93,"Men",11.01,5.02,3.36,2.6,2.15,0.14,0.07,0.04,0.03,0.03,10.63,5.32,3.04,2.28,2.28,86.56,91.88,94.92,97.2,99.48
"Switzerland",1997,0,76.24,"Men",10.85,4.93,3.28,2.53,2.1,0.14,0.06,0.04,0.03,0.03,10.67,4.57,3.05,2.29,2.29,86.91,91.48,94.53,96.82,99.11
"Switzerland",1998,0,76.31,"Men",10.82,4.95,3.33,2.57,2.13,0.14,0.06,0.04,0.03,0.03,10.68,4.58,3.05,2.29,2.29,86.99,91.57,94.62,96.91,99.2
"Switzerland",1999,0,76.78,"Men",10.67,4.88,3.27,2.53,2.09,0.14,0.06,0.04,0.03,0.03,10.75,4.61,3.07,2.3,2.3,87.53,92.14,95.21,97.51,99.81
"Switzerland",2000,0,76.92,"Men",10.76,4.93,3.33,2.58,2.15,0.14,0.06,0.04,0.03,0.03,10.77,4.62,3.08,2.31,2.31,87.69,92.31,95.39,97.7,100.01
"Switzerland",2001,0,77.35,"Men",10.67,4.86,3.26,2.53,2.11,0.14,0.06,0.04,0.03,0.03,10.83,4.64,3.09,2.32,2.32,88.18,92.82,95.91,98.23,100.55
"Switzerland",2002,0,77.73,"Men",10.55,4.82,3.23,2.5,2.08,0.13,0.06,0.04,0.03,0.03,10.1,4.66,3.11,2.33,2.33,87.83,92.49,95.6,97.93,100.26
"Switzerland",2003,0,77.89,"Men",10.32,4.7,3.16,2.45,2.04,0.13,0.06,0.04,0.03,0.03,10.13,4.67,3.12,2.34,2.34,88.02,92.69,95.81,98.15,100.49
